,0,1,2,3,4,5
21689,False,True,True,True,True,True
21690,False,False,False,False,False,False
21691,False,True,True,False,True,True
21692,False,True,False,True,False,True
21693,False,True,False,False,False,False
21694,False,True,True,True,True,True
21695,False,False,False,True,True,True
21696,False,True,False,True,True,True
21697,True,False,False,False,False,False
21698,False,False,True,False,False,False
21699,False,False,False,False,False,False
21700,False,False,False,False,False,False
21701,False,True,False,False,True,False
21702,False,False,True,False,False,False
21703,False,False,False,False,True,False
21704,False,True,True,False,False,True
21705,True,False,False,False,False,False
21706,True,False,False,False,False,False
21707,False,True,False,False,False,True
21708,False,True,True,True,True,True
21709,False,False,True,False,False,False
21710,True,False,False,False,False,False
21711,False,False,False,False,False,False
21712,True,False,False,False,False,False
21713,False,False,True,False,False,False
21714,False,True,False,True,False,True
21715,False,True,True,True,True,True
21716,False,True,True,True,True,True
21717,True,False,False,False,False,False
21718,False,True,False,False,False,True
21719,False,False,False,False,True,True
21720,False,False,False,False,False,False
21721,False,True,False,False,True,True
21722,False,False,False,False,False,False
21723,False,True,False,False,False,False
21724,False,True,True,True,True,True
21725,False,True,False,False,True,True
21726,False,True,False,False,False,False
21727,False,True,False,True,False,True
21728,False,True,True,True,True,True
21729,False,True,True,True,True,True
21730,False,False,False,False,False,False
21731,False,False,False,False,False,False
21732,False,True,True,False,True,True
21733,False,True,False,False,False,True
21734,False,False,False,False,False,False
21735,False,True,True,True,True,True
21736,False,True,False,False,False,False
21737,False,False,False,True,False,False
21738,False,True,False,False,True,False
21739,False,True,True,True,True,True
21740,False,True,True,True,True,True
21741,False,False,False,True,False,False
21742,False,True,False,False,True,True
21743,False,True,True,True,True,True
21744,False,False,True,False,False,False
21745,False,True,True,False,False,True
21746,False,True,False,True,False,True
21747,False,False,True,False,False,True
21748,False,True,False,False,True,True
21749,False,True,False,False,True,False
21750,False,True,False,True,False,True
21751,False,True,True,True,True,True
21752,False,True,True,True,True,True
21753,False,True,True,True,True,True
21754,False,True,True,True,True,True
21755,False,True,False,True,True,True
21756,False,True,True,True,True,True
21757,False,False,False,False,False,False
21758,False,True,True,True,False,True
21759,False,True,False,True,True,True
21760,False,False,False,False,False,False
21761,False,True,False,False,False,True
21762,False,True,True,True,True,True
21763,False,False,True,False,True,True
21764,False,True,False,False,False,False
21765,False,True,True,True,False,True
21766,False,False,False,False,False,False
21767,False,True,False,False,True,True
21768,False,True,False,True,True,True
21769,False,True,True,True,True,True
21770,False,True,False,False,True,True
21771,False,False,False,False,False,False
21772,False,True,True,True,True,True
21773,False,True,True,False,True,False
21774,False,True,True,True,True,True
21775,False,True,False,False,False,False
21776,False,True,False,False,True,True
21777,False,True,True,True,True,True
21778,False,True,True,True,True,True
21779,False,False,False,False,False,False
21780,False,False,False,False,False,False
21781,False,False,False,False,False,False
21782,False,True,True,True,True,True
21783,False,False,False,False,False,False
21784,False,True,False,True,False,True
21785,False,True,True,True,True,True
21786,False,False,False,False,False,False
21787,False,True,False,True,True,True
21788,False,True,False,False,False,False
21789,False,False,False,False,False,False
21790,False,True,True,True,True,True
21791,False,False,False,False,False,False
21792,False,True,True,True,False,False
21793,False,False,False,True,False,False
21794,False,True,True,True,False,True
21795,False,True,True,True,False,True
21796,False,True,False,False,True,False
21797,False,True,False,True,False,False
21798,False,True,True,True,True,True
21799,False,True,True,False,False,True
21800,False,True,True,False,False,True
21801,False,True,True,True,True,True
21802,False,True,False,False,False,True
21803,False,True,False,False,False,False
21804,False,True,True,False,True,False
21805,False,False,True,False,False,False
21806,False,True,True,True,True,True
21807,False,False,False,False,False,False
21808,False,True,True,True,True,True
21809,False,False,False,False,False,False
21810,False,False,False,False,False,False
21811,False,False,False,False,False,False
21812,False,True,True,True,True,True
21813,False,False,False,False,False,False
21814,False,True,True,True,False,True
21815,False,True,False,False,False,False
21816,False,True,False,False,False,False
21817,False,True,False,False,True,True
21818,False,False,False,False,False,False
21819,False,True,False,False,False,True
21820,False,True,False,False,False,True
21821,False,False,False,False,False,True
21822,False,True,True,True,True,True
21823,False,True,False,False,False,True
21824,False,True,True,False,False,True
21825,False,False,True,False,False,False
21826,False,True,True,True,True,True
21827,False,True,True,True,True,True
21828,False,True,False,True,False,False
21829,False,True,False,False,False,False
21830,False,False,False,False,False,False
21831,False,True,True,True,True,True
21832,False,True,True,True,False,False
21833,False,True,True,True,False,True
21834,False,True,True,True,True,True
21835,False,True,False,True,False,True
21836,False,False,False,False,False,False
21837,False,True,True,False,False,True
21838,False,True,True,True,True,True
21839,False,True,True,False,False,False
21840,False,False,False,False,False,False
21841,False,True,True,True,True,True
21842,False,True,False,True,True,True
21843,False,False,False,False,True,False
21844,False,False,False,False,False,False
21845,False,True,True,False,False,False
21846,False,False,False,False,False,False
21847,False,False,False,False,False,True
21848,False,True,False,True,True,False
21849,False,True,False,True,False,True
21850,False,False,False,False,False,False
21851,False,True,False,False,True,False
21852,False,False,False,True,False,False
21853,False,True,True,True,True,True
21854,False,False,True,False,False,False
21855,False,True,True,True,True,True
21856,False,False,False,False,False,False
21857,False,True,False,False,False,False
21858,False,False,False,False,False,False
21859,False,True,True,True,True,True
21860,False,False,False,False,True,True
21861,False,True,True,False,True,False
21862,False,True,False,False,False,True
21863,False,True,False,False,False,True
21864,False,False,False,False,False,False
21865,False,True,False,False,False,False
21866,False,True,False,True,True,False
21867,False,True,False,True,True,True
21868,False,True,False,False,False,True
21869,False,True,False,False,True,True
21870,False,True,True,True,False,True
21871,False,False,False,False,False,False
21872,False,True,True,True,True,True
21873,False,True,True,False,True,True
21874,False,True,False,True,False,False
21875,False,False,False,False,False,False
21876,False,True,False,False,False,False
21877,False,True,True,True,True,True
21878,False,True,True,True,True,True
21879,False,True,True,True,True,True
21880,False,True,True,True,True,True
21881,False,True,True,False,False,False
21882,False,True,False,False,False,False
21883,False,True,True,True,True,True
21884,False,True,False,False,False,False
21885,False,True,False,False,False,False
21886,False,False,False,False,False,False
21887,False,False,False,False,False,False
21888,False,False,False,False,False,False
21889,False,True,False,False,False,False
21890,False,True,True,False,True,True
21891,False,True,True,False,True,True
21892,False,True,False,False,False,False
21893,False,True,False,False,False,False
21894,False,True,True,True,False,True
21895,False,True,False,True,True,True
21896,False,True,True,True,True,True
21897,False,True,True,True,True,True
21898,False,True,True,True,True,True
21899,False,False,False,True,False,False
21900,False,True,True,True,True,True
21901,False,True,False,False,False,True
21902,False,False,False,False,False,False
21903,False,True,True,True,True,True
21904,False,True,True,True,True,True
21905,False,True,False,False,True,True
21906,False,True,True,False,False,True
21907,False,False,False,False,True,False
21908,False,True,False,False,True,False
21909,False,True,False,False,False,True
21910,False,True,False,False,False,False
21911,False,False,True,True,True,True
21912,False,False,False,False,False,False
21913,False,True,False,False,False,True
21914,False,True,True,True,True,True
21915,False,True,True,False,True,True
21916,False,True,True,True,False,True
21917,False,False,False,False,False,False
21918,False,False,False,False,False,False
21919,False,True,True,True,True,True
21920,False,True,True,False,False,False
21921,False,True,False,False,True,False
21922,False,True,True,True,True,True
21923,False,True,False,False,False,False
21924,False,True,True,True,True,True
21925,False,True,True,True,True,True
21926,False,True,False,False,False,True
21927,False,False,False,False,True,False
21928,False,True,False,True,False,True
21929,False,True,True,True,True,True
21930,False,False,False,False,False,False
21931,False,True,True,False,True,False
21932,False,False,False,False,False,False
21933,False,True,False,False,False,True
21934,False,True,False,False,False,False
21935,False,True,True,True,True,True
21936,False,True,True,False,True,True
21937,False,True,True,False,True,True
21938,False,True,True,True,True,True
21939,False,True,False,False,True,False
21940,False,True,True,True,True,True
21941,False,True,False,False,True,False
21942,False,True,True,True,True,True
21943,False,True,True,True,True,True
21944,False,True,True,False,True,False
21945,False,True,True,True,True,True
21946,False,False,False,False,False,False
21947,False,True,False,False,False,False
21948,False,True,True,False,False,False
21949,False,True,True,True,True,True
21950,False,True,False,True,False,True
21951,False,True,True,True,True,True
21952,False,True,False,False,True,True
21953,False,True,True,True,True,True
21954,False,True,True,True,True,True
21955,False,False,False,False,False,False
21956,False,True,True,True,False,True
21957,False,True,True,False,False,True
21958,False,False,True,False,True,False
21959,False,True,True,True,True,True
21960,False,True,True,True,False,True
21961,False,True,True,True,False,True
21962,False,False,False,False,False,False
21963,False,True,False,False,True,True
21964,False,True,True,True,False,True
21965,False,True,True,True,True,True
21966,False,True,True,True,True,True
21967,False,True,True,True,True,True
21968,False,True,True,False,True,False
21969,False,True,True,True,False,True
21970,False,True,True,True,True,True
21971,False,False,False,True,True,True
21972,False,True,False,False,False,False
21973,False,False,False,False,False,False
21974,False,True,False,False,True,True
21975,False,True,True,True,True,True
21976,False,True,False,True,True,False
21977,False,True,False,True,False,False
21978,False,False,False,False,False,False
21979,True,False,False,False,False,False
21980,True,False,False,False,False,False
21981,True,False,False,False,False,False
21982,True,False,False,False,False,False
21983,True,False,False,False,False,False
21984,False,True,False,False,False,False
21985,True,False,False,False,False,False
21986,False,False,False,False,True,False
21987,True,False,False,False,False,False
21988,False,True,False,False,False,False
21989,True,False,False,False,False,False
21990,True,False,False,False,False,False
21991,True,False,False,False,False,False
21992,True,False,False,False,False,False
21993,True,False,False,False,False,False
21994,True,False,False,False,False,False
21995,True,False,False,False,False,False
21996,True,False,False,False,False,False
21997,True,False,False,False,False,False
21998,True,False,False,False,False,False
21999,True,False,False,False,False,False
22000,False,False,False,False,False,True
22001,False,False,False,False,True,False
22002,False,False,False,False,True,False
22003,True,False,False,False,False,False
22004,False,True,False,False,False,True
22005,True,False,False,False,False,False
22006,True,False,False,False,False,False
22007,True,False,False,False,False,False
22008,False,True,False,False,True,True
22009,False,False,True,True,True,True
22010,True,False,False,False,False,False
22011,True,False,False,False,False,False
22012,True,False,False,False,False,False
22013,True,False,False,False,False,False
22014,True,False,False,False,False,False
22015,True,False,False,False,False,False
22016,True,False,False,False,False,False
22017,True,False,False,False,False,False
22018,True,False,False,False,False,False
22019,True,False,False,False,False,False
22020,False,True,False,False,False,True
22021,False,False,False,False,True,False
22022,True,False,False,False,False,False
22023,True,False,False,False,False,False
22024,False,True,False,False,False,False
22025,False,False,True,True,True,True
22026,False,True,True,False,False,False
22027,False,True,False,False,False,False
22028,True,False,False,False,False,False
22029,False,False,False,False,False,False
22030,False,True,False,True,True,True
22031,False,True,False,True,True,True
22032,False,True,False,False,False,True
22033,False,True,False,True,False,True
22034,False,True,False,False,False,False
22035,False,True,False,True,True,False
22036,False,False,True,True,True,True
22037,False,True,False,False,False,False
22038,False,True,False,False,False,False
22039,False,True,True,False,True,False
22040,False,True,True,True,True,True
22041,False,True,False,False,False,False
22042,False,True,False,False,False,True
22043,False,True,False,False,False,True
22044,False,True,False,True,True,True
22045,False,False,False,False,False,False
22046,True,False,False,False,False,False
22047,False,False,True,False,False,False
22048,False,True,False,False,False,False
22049,False,True,False,False,False,False
22050,False,True,False,True,False,False
22051,False,True,False,False,False,True
22052,False,True,False,False,False,True
22053,False,True,False,True,True,True
22054,False,False,False,False,False,False
22055,False,True,False,False,False,False
22056,False,False,True,False,False,True
22057,False,True,False,False,True,True
22058,True,False,False,False,False,False
22059,False,False,False,False,True,False
22060,False,False,False,False,False,True
22061,False,True,True,True,True,True
22062,False,True,False,True,False,True
22063,False,True,False,False,False,False
22064,False,True,False,False,False,False
22065,False,True,False,False,True,False
22066,False,True,False,False,False,False
22067,False,True,False,False,False,False
22068,False,True,True,False,True,True
22069,False,False,True,False,True,True
22070,False,False,False,False,False,False
22071,False,True,False,False,False,False
22072,False,True,False,True,False,True
22073,False,True,False,False,False,False
22074,False,False,False,True,True,True
22075,False,False,False,False,False,False
22076,True,False,False,False,False,False
22077,False,True,True,True,True,True
22078,False,True,True,True,True,True
22079,False,True,True,True,True,True
22080,False,True,False,False,False,False
22081,False,True,False,False,False,True
22082,False,True,False,False,False,True
22083,False,False,True,True,False,False
22084,False,True,False,False,False,False
22085,False,True,False,False,False,True
22086,False,False,False,True,False,False
22087,False,True,False,False,False,True
22088,False,True,False,False,False,False
22089,False,False,False,False,False,False
22090,False,True,False,False,True,True
22091,False,True,False,False,False,True
22092,False,True,False,True,False,True
22093,False,False,True,False,True,True
22094,False,True,False,True,False,True
22095,False,True,True,False,False,False
22096,False,True,False,False,False,False
22097,False,True,False,False,False,False
22098,False,True,True,True,True,True
22099,False,True,True,True,True,True
22100,False,True,True,True,True,True
22101,False,False,True,True,False,True
22102,False,True,False,False,False,False
22103,False,True,False,True,True,True
22104,False,True,True,True,False,True
22105,False,True,True,True,True,True
22106,False,True,False,False,False,True
22107,False,False,True,False,True,True
22108,False,True,True,True,False,False
22109,False,True,False,True,False,False
22110,False,True,False,False,False,False
22111,False,True,False,False,False,False
22112,False,False,False,False,False,False
22113,False,True,True,True,True,True
22114,False,True,False,False,False,False
22115,False,True,True,True,True,True
22116,False,False,False,True,False,False
22117,False,True,False,True,False,True
22118,False,True,True,True,True,True
22119,False,False,True,False,True,True
22120,False,False,False,False,False,False
22121,False,True,True,False,True,True
22122,True,False,False,False,False,False
22123,True,False,False,False,False,False
22124,True,False,False,False,False,False
22125,True,False,False,False,False,False
22126,True,False,False,False,False,False
22127,False,True,False,False,False,False
22128,False,True,False,False,False,False
22129,False,True,True,True,True,True
22130,False,True,True,True,True,True
22131,False,True,True,True,False,False
22132,False,False,False,False,False,False
22133,False,True,True,True,False,True
22134,False,True,True,True,True,True
22135,False,True,False,False,False,False
22136,False,False,False,True,False,False
22137,False,True,False,False,False,False
22138,False,False,False,False,False,False
22139,True,False,False,False,False,False
22140,False,True,False,False,False,True
22141,False,True,False,False,True,False
22142,True,False,False,False,False,False
22143,False,True,True,True,False,False
22144,False,True,False,False,False,True
22145,False,True,False,False,False,False
22146,False,True,False,True,True,False
22147,False,False,False,False,False,False
22148,False,True,False,False,False,True
22149,False,True,False,True,False,True
22150,False,True,False,False,False,True
22151,False,True,False,False,False,False
22152,True,False,False,False,False,False
22153,True,False,False,False,False,False
22154,False,True,False,False,False,True
22155,False,True,False,False,False,False
22156,False,True,False,False,False,True
22157,False,True,False,False,False,False
22158,False,True,True,False,True,True
22159,False,True,True,False,False,True
22160,False,True,False,False,True,True
22161,False,True,True,True,True,True
22162,False,True,False,False,False,False
22163,False,False,False,False,True,False
22164,False,True,False,False,False,False
22165,False,True,False,False,False,False
22166,False,True,True,True,False,True
22167,False,True,False,False,True,True
22168,False,True,False,False,False,False
22169,False,True,False,False,False,False
22170,False,True,False,False,False,False
22171,True,False,False,False,False,False
22172,False,True,False,True,True,True
22173,False,True,True,False,True,True
22174,False,True,False,True,True,True
22175,False,True,False,False,True,True
22176,False,True,True,False,True,True
22177,False,True,True,True,True,True
22178,False,True,False,False,False,False
22179,False,True,False,True,True,True
22180,True,False,False,False,False,False
22181,False,True,False,True,True,False
22182,False,True,False,True,True,True
22183,False,True,True,True,True,True
22184,False,True,False,False,False,True
22185,False,False,False,False,True,False
22186,False,True,False,False,False,False
22187,False,True,True,True,True,True
22188,False,False,False,True,False,True
22189,False,True,False,False,False,False
22190,False,True,True,True,True,True
22191,True,False,False,False,False,False
22192,False,False,False,True,False,False
22193,False,False,False,True,False,True
22194,False,False,False,False,True,True
22195,False,False,True,True,True,True
22196,False,True,False,False,False,False
22197,True,False,False,False,False,False
22198,False,False,False,False,False,False
22199,False,True,False,False,False,False
22200,False,False,False,True,True,True
22201,True,False,False,False,False,False
22202,False,True,False,False,False,False
22203,False,False,False,False,False,False
22204,False,True,False,False,False,False
22205,False,True,False,False,False,False
22206,False,False,False,False,False,False
22207,False,True,False,True,True,False
22208,False,True,False,False,False,False
22209,False,False,False,True,False,False
22210,True,False,False,False,False,False
22211,True,False,False,False,False,False
22212,False,True,False,False,False,False
22213,True,False,False,False,False,False
22214,False,False,False,False,False,False
22215,False,False,False,True,True,False
22216,False,False,False,False,False,False
22217,False,True,False,True,False,False
22218,False,True,False,False,True,True
22219,False,True,True,False,True,True
22220,False,True,False,True,False,False
22221,False,True,False,True,False,False
22222,False,True,False,False,False,False
22223,False,True,False,True,False,False
22224,False,True,False,False,False,False
22225,False,True,False,False,True,True
22226,False,False,True,True,True,False
22227,False,True,False,True,False,False
22228,True,False,False,False,False,False
22229,False,True,False,True,False,True
22230,True,False,False,False,False,False
22231,False,True,True,True,False,True
22232,False,True,True,True,True,True
22233,False,True,False,False,False,False
22234,False,False,False,False,False,False
22235,False,True,False,True,False,True
22236,False,True,False,False,False,False
22237,False,True,False,False,False,False
22238,False,False,True,True,True,True
22239,False,True,False,False,False,False
22240,False,True,False,False,False,False
22241,False,True,False,True,True,True
22242,True,False,False,False,False,False
22243,False,True,True,False,False,False
22244,False,True,True,False,False,True
22245,False,False,False,False,False,False
22246,False,False,False,False,False,True
22247,False,True,False,True,False,False
22248,False,False,False,False,False,False
22249,False,True,False,False,False,False
22250,False,False,False,False,False,False
22251,False,True,False,False,True,True
22252,False,True,False,False,True,True
22253,False,True,False,False,True,True
22254,False,True,False,False,False,False
22255,True,False,False,False,False,False
22256,False,True,False,False,False,False
22257,True,False,False,False,False,False
22258,False,True,False,False,False,False
22259,False,False,False,False,False,True
22260,False,True,False,False,False,False
22261,False,True,False,False,True,False
22262,False,True,False,True,False,True
22263,False,True,False,False,False,False
22264,True,False,False,False,False,False
22265,False,False,False,True,False,True
22266,True,False,False,False,False,False
22267,False,True,True,True,True,True
22268,True,False,False,False,False,False
22269,False,True,False,True,False,True
22270,False,False,False,False,False,False
22271,False,True,False,False,False,False
22272,False,True,True,True,True,True
22273,False,True,False,False,True,True
22274,False,True,False,True,False,True
22275,False,True,False,True,False,False
22276,False,True,True,False,True,False
22277,False,True,False,False,False,False
22278,False,True,False,False,False,False
22279,True,False,False,False,False,False
22280,False,True,False,True,False,True
22281,False,True,False,False,False,True
22282,False,True,False,False,False,False
22283,False,True,True,False,False,False
22284,True,False,False,False,False,False
22285,False,True,False,True,True,True
22286,False,True,False,False,False,False
22287,False,True,False,True,False,False
22288,True,False,False,False,False,False
22289,False,False,False,True,False,False
22290,False,True,False,False,False,False
22291,False,False,False,False,False,False
22292,True,False,False,False,False,False
22293,False,True,False,False,False,False
22294,False,False,False,True,True,True
22295,False,True,False,True,False,False
22296,False,True,False,False,False,True
22297,False,True,True,True,True,True
22298,False,True,False,False,False,False
22299,False,False,True,False,False,True
22300,False,True,False,False,False,False
22301,False,False,False,True,False,False
22302,True,False,False,False,False,False
22303,False,False,True,True,False,True
22304,False,True,False,False,False,False
22305,False,True,False,False,False,False
22306,True,False,False,False,False,False
22307,False,True,True,False,True,True
22308,False,True,True,True,True,True
22309,False,True,False,True,False,True
22310,False,True,True,True,True,False
22311,False,False,True,True,False,False
22312,True,False,False,False,False,False
22313,False,True,False,True,True,True
22314,False,False,False,True,False,True
22315,False,True,False,False,False,False
22316,False,True,True,True,True,True
22317,False,True,False,True,False,False
22318,False,True,True,False,True,False
22319,False,True,False,True,False,True
22320,False,False,False,False,False,False
22321,False,False,False,False,False,True
22322,False,True,False,False,False,False
22323,False,True,True,True,True,True
22324,False,True,False,True,False,True
22325,True,False,False,False,False,False
22326,False,True,False,True,False,False
22327,False,True,True,False,True,False
22328,False,True,False,False,False,True
22329,False,True,False,False,True,True
22330,False,True,False,False,True,True
22331,False,True,True,False,False,False
22332,False,False,True,False,False,True
22333,False,True,False,True,False,False
22334,False,False,False,False,False,False
22335,False,False,False,True,False,True
22336,False,True,False,True,False,True
22337,False,False,False,False,False,False
22338,False,True,False,False,False,False
22339,False,False,False,True,False,True
22340,False,True,True,True,True,True
22341,False,False,False,False,True,True
22342,False,True,False,False,False,False
22343,False,True,False,True,False,False
22344,False,True,False,False,False,False
22345,False,True,False,False,False,False
22346,False,True,False,False,False,True
22347,False,False,False,False,False,False
22348,True,False,False,False,False,False
22349,True,False,False,False,False,False
22350,False,True,False,False,False,False
22351,False,True,True,True,True,True
22352,False,True,True,True,True,True
22353,False,False,False,True,False,True
22354,False,True,False,True,True,True
22355,False,True,True,True,True,True
22356,False,True,False,False,False,True
22357,False,True,False,True,True,False
22358,False,True,True,False,True,True
22359,False,True,False,False,False,False
22360,False,True,False,False,False,False
22361,False,True,False,False,True,True
22362,False,False,False,False,False,True
22363,False,True,False,False,False,False
22364,False,True,False,True,True,True
22365,False,True,False,False,False,True
22366,False,False,False,False,False,False
22367,True,False,False,False,False,False
22368,True,False,False,False,False,False
22369,False,True,True,False,False,True
22370,True,False,False,False,False,False
22371,False,True,True,True,True,True
22372,True,False,False,False,False,False
22373,False,True,False,False,False,False
22374,False,True,False,False,False,True
22375,False,True,True,True,True,True
22376,False,True,True,True,False,True
22377,False,True,True,True,False,True
22378,False,False,False,True,False,True
22379,False,True,False,False,False,True
22380,False,True,True,False,False,True
22381,False,True,False,False,False,True
22382,False,True,False,False,False,False
22383,True,False,False,False,False,False
22384,False,False,False,False,False,False
22385,False,True,False,True,True,True
22386,False,True,True,True,True,True
22387,True,False,False,False,False,False
22388,False,True,False,False,False,False
22389,False,True,True,True,True,True
22390,False,False,False,True,False,False
22391,False,False,True,True,True,True
22392,True,False,False,False,False,False
22393,False,True,False,False,False,False
22394,False,True,True,True,True,True
22395,True,False,False,False,False,False
22396,True,False,False,False,False,False
22397,True,False,False,False,False,False
22398,True,False,False,False,False,False
22399,False,True,False,False,False,False
22400,False,True,False,False,False,False
22401,False,True,False,True,False,False
22402,False,True,True,False,False,False
22403,False,True,False,False,False,False
22404,False,True,False,False,False,False
22405,False,True,True,False,False,False
22406,False,True,False,False,False,False
22407,False,True,False,False,False,True
22408,False,True,True,True,True,True
22409,False,True,False,False,False,False
22410,False,True,False,False,False,True
22411,False,True,False,False,False,True
22412,False,True,False,False,False,True
22413,True,False,False,False,False,False
22414,True,False,False,False,False,False
22415,True,False,False,False,False,False
22416,False,True,False,True,False,True
22417,False,True,True,True,False,True
22418,False,True,False,False,False,False
22419,False,True,False,False,False,False
22420,True,False,False,False,False,False
22421,False,True,True,True,True,True
22422,False,True,False,True,False,False
22423,False,False,False,False,False,False
22424,False,True,False,False,False,False
22425,False,True,False,True,False,True
22426,False,False,True,True,True,True
22427,False,True,False,False,True,True
22428,False,True,True,True,True,True
22429,False,True,False,False,False,False
22430,False,True,True,True,True,True
22431,False,False,False,False,False,True
22432,False,False,False,True,False,False
22433,False,True,False,False,False,True
22434,False,False,False,True,True,False
22435,False,True,True,True,True,True
22436,False,True,False,True,False,True
22437,False,True,False,True,False,False
22438,True,False,False,False,False,False
22439,True,False,False,False,False,False
22440,True,False,False,False,False,False
22441,True,False,False,False,False,False
22442,False,True,False,False,False,False
22443,False,False,False,False,True,True
22444,False,True,False,False,False,False
22445,False,True,True,True,False,False
22446,True,False,False,False,False,False
22447,False,True,True,False,False,True
22448,False,True,False,False,False,False
22449,False,True,False,True,False,False
22450,False,True,True,False,False,False
22451,False,True,False,False,False,False
22452,False,True,False,False,False,True
22453,False,True,False,False,False,False
22454,False,False,False,True,False,False
22455,False,True,False,False,True,False
22456,True,False,False,False,False,False
22457,False,True,True,True,True,True
22458,False,True,False,False,False,False
22459,False,True,True,False,True,True
22460,False,True,True,True,False,False
22461,False,True,True,True,True,True
22462,True,False,False,False,False,False
22463,False,True,False,False,False,False
22464,False,True,True,False,True,True
22465,False,True,False,True,False,True
22466,False,True,False,True,False,False
22467,True,False,False,False,False,False
22468,False,True,False,False,False,False
22469,False,True,False,False,False,True
22470,False,True,False,False,False,False
22471,False,True,False,False,False,False
22472,False,True,True,False,False,False
22473,False,True,False,False,False,False
22474,True,False,False,False,False,False
22475,False,True,False,False,False,True
22476,False,True,True,True,True,True
22477,False,True,True,True,True,True
22478,True,False,False,False,False,False
22479,False,True,True,True,True,False
22480,False,True,False,False,False,True
22481,False,True,False,False,False,False
22482,False,False,False,False,False,True
22483,False,True,True,True,False,True
22484,False,True,False,False,False,False
22485,False,True,False,False,False,False
22486,False,True,False,False,True,True
22487,False,True,False,True,False,False
22488,False,True,True,False,False,False
22489,False,True,False,False,False,True
22490,False,False,True,False,True,False
22491,False,True,False,False,True,True
22492,False,True,False,True,True,False
22493,False,False,True,True,False,False
22494,False,True,False,False,False,True
22495,False,True,False,True,False,False
22496,False,True,False,False,True,False
22497,False,False,False,False,False,False
22498,False,True,False,False,False,False
22499,False,True,False,False,False,False
22500,False,True,False,False,False,False
22501,False,True,False,False,False,False
22502,False,True,False,False,True,True
22503,False,True,False,False,False,False
22504,False,True,False,True,True,False
22505,False,True,False,False,False,True
22506,False,True,False,False,False,False
22507,False,False,False,False,False,False
22508,False,True,False,False,False,False
22509,False,False,False,False,False,False
22510,False,True,True,False,False,True
22511,False,True,False,False,False,False
22512,True,False,False,False,False,False
22513,False,False,False,False,False,False
22514,False,True,False,False,False,True
22515,False,False,False,False,False,True
22516,False,True,True,True,False,False
22517,False,True,False,False,False,False
22518,False,True,False,False,False,False
22519,False,True,False,False,False,False
22520,False,True,False,False,False,False
22521,False,True,False,False,False,False
22522,True,False,False,False,False,False
22523,False,True,True,False,False,False
22524,False,True,False,True,True,True
22525,False,False,False,False,False,False
22526,False,True,False,False,False,False
22527,False,True,True,False,False,True
22528,False,True,False,False,False,True
22529,False,True,False,False,True,True
22530,False,True,False,False,False,False
22531,False,True,False,False,False,True
22532,False,True,False,False,False,True
22533,False,True,False,True,False,False
22534,False,True,False,True,True,True
22535,False,False,False,False,False,False
22536,False,True,False,False,False,False
22537,False,True,False,False,False,False
22538,False,False,False,False,False,False
22539,False,False,False,False,False,False
22540,False,True,False,False,True,False
22541,False,True,True,True,False,False
22542,False,True,False,True,False,True
22543,False,True,False,False,False,False
22544,False,True,True,False,True,True
22545,False,True,False,True,False,True
22546,False,True,False,False,False,False
22547,False,True,False,False,False,False
22548,False,True,False,False,False,True
22549,False,True,True,True,True,True
22550,True,False,False,False,False,False
22551,False,True,True,False,True,True
22552,False,True,False,False,False,False
22553,True,False,False,False,False,False
22554,False,True,False,False,False,False
22555,False,True,False,False,False,False
22556,False,True,False,False,False,False
22557,False,True,False,False,False,True
22558,False,True,False,False,False,True
22559,False,False,False,False,False,True
22560,False,True,False,False,False,False
22561,True,False,False,False,False,False
22562,False,True,False,False,False,True
22563,False,True,False,True,False,True
22564,False,True,False,False,False,True
22565,False,True,False,True,False,True
22566,True,False,False,False,False,False
22567,False,True,False,False,False,False
22568,False,True,True,True,False,True
22569,False,False,False,False,False,False
22570,True,False,False,False,False,False
22571,False,True,True,False,False,True
22572,True,False,False,False,False,False
22573,False,False,False,False,False,False
22574,False,False,False,False,False,False
22575,False,True,False,False,False,False
22576,False,True,False,False,False,False
22577,False,True,False,True,True,False
22578,True,False,False,False,False,False
22579,False,False,False,True,True,True
22580,True,False,False,False,False,False
22581,False,True,False,True,False,False
22582,True,False,False,False,False,False
22583,False,True,True,True,True,True
22584,True,False,False,False,False,False
22585,False,True,False,False,True,True
22586,False,True,False,True,False,False
22587,False,False,False,False,False,True
22588,False,True,False,False,False,True
22589,True,False,False,False,False,False
22590,True,False,False,False,False,False
22591,False,True,True,True,True,True
22592,False,True,True,True,True,True
22593,False,False,True,True,True,True
22594,False,True,False,True,False,False
22595,False,True,False,True,False,False
22596,False,True,False,False,False,False
22597,False,True,True,True,False,True
22598,False,True,True,True,True,True
22599,False,True,False,False,False,False
22600,False,True,False,True,False,True
22601,False,False,True,True,True,True
22602,False,True,False,True,True,False
22603,True,False,False,False,False,False
22604,False,True,False,False,False,False
22605,False,False,False,True,True,True
22606,False,True,False,True,False,False
22607,False,True,False,False,False,True
22608,False,True,False,False,False,True
22609,False,False,False,True,False,False
22610,False,False,False,True,False,True
22611,False,True,True,True,True,True
22612,False,True,True,True,False,True
22613,False,True,False,True,True,True
22614,True,False,False,False,False,False
22615,False,True,True,True,True,True
22616,False,True,False,False,False,False
22617,False,True,False,False,False,False
22618,False,False,False,False,False,False
22619,False,False,False,True,False,True
22620,False,True,False,False,False,False
