,0,1,2,3
16168,False,False,True,False
16169,False,False,False,True
16170,True,True,True,True
16171,False,False,False,True
16172,False,False,False,False
16173,False,False,False,True
16174,False,False,False,True
16175,True,True,True,True
16176,True,False,True,True
16177,False,False,False,False
16178,False,True,False,True
16179,True,False,True,True
16180,True,True,True,True
16181,False,False,False,False
16182,False,False,True,True
16183,False,False,True,True
16184,False,False,False,True
16185,False,False,True,True
16186,False,False,True,False
16187,False,False,False,True
16188,False,False,True,False
16189,False,False,False,False
16190,False,False,False,False
16191,False,False,False,True
16192,False,False,False,False
16193,False,False,False,False
16194,False,False,False,False
16195,True,True,True,True
16196,False,False,False,True
16197,True,True,False,True
16198,False,False,False,True
16199,False,False,False,True
16200,False,False,False,True
16201,False,False,False,False
16202,False,False,False,True
16203,False,False,True,True
16204,False,True,True,True
16205,False,False,False,False
16206,False,False,False,False
16207,False,False,False,True
16208,False,False,False,True
16209,True,True,True,True
16210,False,True,True,True
16211,False,False,False,True
16212,False,False,False,False
16213,False,False,False,False
16214,False,False,False,False
16215,False,False,False,False
16216,False,False,False,True
16217,False,False,True,True
16218,False,False,False,False
16219,False,False,False,False
16220,False,True,False,False
16221,False,False,False,True
16222,False,False,False,True
16223,False,False,True,True
16224,True,False,True,False
16225,False,False,False,False
16226,False,False,True,True
16227,True,True,True,True
16228,True,True,True,True
16229,False,False,False,True
16230,True,True,False,False
16231,True,True,True,True
16232,False,False,False,False
16233,False,True,False,True
16234,False,False,True,False
16235,False,False,False,True
16236,False,False,False,True
16237,False,False,True,True
16238,False,True,True,True
16239,False,False,True,True
16240,True,True,True,False
16241,False,False,False,False
16242,False,False,False,True
16243,False,False,False,False
16244,False,False,False,False
16245,False,False,False,True
16246,False,False,False,False
16247,False,False,False,True
16248,False,False,True,True
16249,False,False,False,True
16250,False,False,False,True
16251,False,False,False,False
16252,False,False,False,False
16253,False,False,False,False
16254,False,False,False,True
16255,False,False,False,False
16256,False,False,False,False
16257,True,True,True,True
16258,False,False,False,False
16259,False,False,False,False
16260,False,True,False,False
16261,True,True,True,True
16262,False,False,True,True
16263,False,False,True,True
16264,False,False,False,False
16265,False,False,False,False
16266,False,False,True,False
16267,False,False,False,False
16268,False,False,False,False
16269,False,False,True,True
16270,False,False,True,False
16271,False,False,False,False
16272,True,True,True,True
16273,False,False,True,True
16274,False,False,False,True
16275,False,False,False,False
16276,True,True,True,True
16277,False,False,False,False
16278,False,True,False,True
16279,True,False,True,False
16280,False,False,False,True
16281,False,True,False,True
16282,False,False,False,False
16283,True,True,True,True
16284,False,False,True,True
16285,False,False,True,True
16286,False,False,False,True
16287,False,False,False,False
16288,False,False,False,False
16289,True,False,False,True
16290,False,False,False,False
16291,False,False,False,False
16292,False,False,False,False
16293,False,False,False,False
16294,False,False,False,False
16295,False,False,True,False
16296,True,True,True,True
16297,True,False,False,True
16298,False,False,False,False
16299,False,False,True,False
16300,True,True,False,False
16301,False,False,False,False
16302,False,False,False,True
16303,False,False,True,False
16304,False,False,False,True
16305,False,False,False,True
16306,False,False,False,False
16307,False,False,False,False
16308,False,False,True,True
16309,False,False,False,False
16310,False,False,False,False
16311,False,False,False,False
16312,False,False,True,True
16313,False,False,False,True
16314,False,False,True,False
16315,False,False,False,False
16316,False,False,False,False
16317,False,False,False,False
16318,False,True,True,True
16319,False,False,True,True
16320,False,False,False,False
16321,False,False,False,False
16322,False,True,True,True
16323,False,False,True,False
16324,False,False,True,True
16325,False,False,True,False
16326,False,False,False,True
16327,False,False,False,True
16328,False,False,False,True
16329,False,False,False,True
16330,False,False,False,False
16331,False,False,False,True
16332,False,False,False,False
16333,False,False,True,False
16334,True,True,True,True
16335,False,False,False,True
16336,False,True,True,True
16337,False,False,True,False
16338,False,False,True,True
16339,False,False,False,False
16340,True,True,True,True
16341,False,False,False,True
16342,False,False,False,True
16343,True,True,True,True
16344,True,True,True,True
16345,False,False,False,True
16346,False,False,False,False
16347,False,False,False,True
16348,False,False,False,True
16349,False,False,False,False
16350,False,False,False,False
16351,False,False,True,False
16352,False,False,False,False
16353,False,True,True,True
16354,False,False,True,True
16355,False,False,True,True
16356,True,True,True,False
16357,False,False,False,False
16358,False,False,False,False
16359,False,False,False,False
16360,True,True,True,True
16361,False,False,False,False
16362,False,False,False,True
16363,False,False,False,True
16364,False,True,True,True
16365,False,False,False,False
16366,False,False,False,False
16367,True,False,True,True
16368,False,False,False,False
16369,False,False,False,True
16370,False,True,False,False
16371,False,False,False,False
16372,False,False,False,True
16373,False,False,False,False
16374,False,True,False,False
16375,False,False,True,True
16376,False,False,False,False
16377,False,False,False,True
16378,False,False,False,True
16379,False,False,False,False
16380,False,False,True,False
16381,False,True,True,True
16382,False,False,False,False
16383,True,True,True,True
16384,False,False,False,False
16385,False,False,False,False
16386,False,False,False,False
16387,False,False,True,False
16388,False,False,False,True
16389,True,True,True,True
16390,False,False,False,False
16391,False,False,False,False
16392,False,True,True,True
16393,False,False,False,False
16394,False,False,False,False
16395,False,False,False,False
16396,False,False,False,False
16397,False,False,False,False
16398,False,False,False,True
16399,False,False,False,False
16400,False,False,True,False
16401,False,False,True,True
16402,False,False,False,False
16403,False,True,True,True
16404,False,False,False,False
16405,False,False,False,False
16406,False,False,False,False
16407,False,False,False,False
16408,False,True,True,True
16409,False,False,False,True
16410,False,False,False,True
16411,False,False,False,True
16412,False,True,True,True
16413,False,False,False,False
16414,False,False,True,True
16415,False,False,False,False
16416,False,False,False,False
16417,False,False,False,False
16418,False,False,False,False
16419,False,False,False,True
16420,False,False,False,False
16421,True,True,True,True
16422,False,False,False,False
16423,False,False,False,True
16424,False,False,False,False
16425,False,False,True,False
16426,True,True,True,True
16427,False,False,False,False
16428,True,True,True,True
16429,False,False,True,True
16430,False,False,False,True
16431,False,False,False,False
16432,False,False,False,False
16433,False,False,True,False
16434,False,False,False,False
16435,True,True,True,True
16436,False,False,True,True
16437,False,False,False,False
16438,False,False,False,True
16439,False,False,False,True
16440,False,False,False,False
16441,False,False,False,False
16442,False,False,False,False
16443,True,False,True,True
16444,False,False,True,False
16445,False,False,False,True
16446,False,False,True,False
16447,False,True,True,True
16448,False,False,False,False
16449,False,False,True,True
16450,False,True,True,True
16451,False,False,False,False
16452,False,False,False,True
16453,False,False,False,True
16454,False,False,False,True
16455,False,True,True,True
16456,False,False,False,False
16457,False,False,False,False
16458,False,False,False,True
16459,False,False,False,True
16460,False,True,True,True
16461,False,False,False,False
16462,False,False,False,False
16463,False,False,False,False
16464,False,False,False,False
16465,False,False,True,True
16466,True,True,False,False
16467,True,True,False,True
16468,False,False,False,False
16469,False,False,False,False
16470,False,False,False,False
16471,False,False,False,False
16472,False,False,False,False
16473,False,False,False,False
16474,True,False,True,True
16475,False,False,False,False
16476,False,False,False,True
16477,True,True,True,True
16478,True,True,True,True
16479,False,False,False,False
16480,False,False,False,False
16481,False,False,False,False
16482,False,False,False,False
16483,False,False,False,True
16484,False,False,False,False
16485,False,False,False,False
16486,True,True,True,True
16487,False,True,True,True
16488,False,False,False,False
16489,False,False,False,False
16490,False,False,False,False
16491,False,False,False,True
16492,False,False,False,False
16493,False,False,True,True
16494,False,False,False,False
16495,True,True,True,True
16496,False,False,True,True
16497,True,True,True,True
16498,False,False,False,False
16499,False,False,False,True
16500,False,False,True,True
16501,False,False,False,False
16502,True,True,True,True
16503,False,False,True,True
16504,False,True,False,False
16505,True,False,False,False
16506,False,False,False,False
16507,False,False,False,False
16508,False,False,True,True
16509,False,False,False,False
16510,True,True,True,True
16511,True,True,True,True
16512,False,False,False,False
16513,False,False,False,False
16514,False,False,False,True
16515,True,False,True,True
16516,False,False,False,True
16517,False,False,False,False
16518,False,False,False,True
16519,False,False,True,True
16520,False,False,False,False
16521,False,False,False,False
16522,False,False,False,False
16523,False,False,True,True
16524,False,False,False,False
16525,True,True,True,True
16526,False,False,False,False
16527,False,False,False,False
16528,False,False,False,False
16529,False,False,False,False
16530,False,False,True,True
16531,False,False,False,False
16532,False,False,True,False
16533,True,False,True,False
16534,True,False,True,True
16535,False,False,False,True
16536,False,False,False,False
16537,False,False,True,True
16538,False,False,False,False
16539,True,True,True,True
16540,False,True,True,True
16541,False,True,True,False
16542,False,True,True,True
16543,True,True,True,True
16544,True,True,True,True
16545,False,False,False,True
16546,False,False,False,False
16547,False,False,False,True
16548,False,False,False,True
16549,True,True,True,True
16550,False,False,False,False
16551,False,True,True,False
16552,False,False,False,False
16553,False,False,True,True
16554,False,False,True,True
16555,False,False,True,False
16556,False,True,False,False
16557,True,True,True,True
16558,False,False,True,True
16559,False,False,False,False
16560,False,False,False,True
16561,False,False,False,True
16562,False,False,True,False
16563,False,True,True,False
16564,False,False,False,False
16565,False,False,True,True
16566,False,False,False,True
16567,False,False,False,False
16568,False,False,True,True
16569,False,False,False,False
16570,False,False,False,True
16571,False,False,True,True
16572,False,True,True,True
16573,False,True,False,True
16574,False,False,False,False
16575,False,False,False,False
16576,True,True,True,True
16577,False,True,False,True
16578,False,False,False,False
16579,False,False,False,False
16580,False,False,False,True
16581,False,False,False,False
16582,False,False,False,False
16583,False,False,False,False
16584,False,False,False,False
16585,True,True,False,True
16586,False,False,False,False
16587,False,False,True,True
16588,False,False,False,True
16589,False,False,False,True
16590,True,False,False,True
16591,False,False,True,True
16592,False,False,True,False
16593,False,False,False,True
16594,False,False,False,True
16595,False,False,True,True
16596,False,False,False,False
16597,False,False,True,True
16598,False,False,False,False
16599,False,False,True,False
16600,False,False,True,True
16601,False,False,False,True
16602,False,False,True,True
16603,False,False,False,False
16604,True,True,True,False
16605,False,False,False,False
16606,False,False,False,False
16607,True,True,False,True
16608,True,True,True,False
16609,False,False,False,False
16610,False,False,False,True
16611,True,False,True,True
16612,False,False,False,True
16613,False,False,False,False
16614,False,False,False,False
16615,False,False,False,False
16616,False,False,False,True
16617,False,False,False,False
16618,False,False,False,False
16619,False,False,False,True
16620,False,False,False,False
16621,False,False,False,False
16622,False,False,False,True
16623,False,False,False,False
16624,False,False,False,False
16625,False,True,True,True
16626,True,True,True,True
16627,True,True,True,True
16628,False,True,True,True
16629,True,True,True,True
16630,False,False,True,True
16631,False,False,False,False
16632,False,False,False,False
16633,False,False,False,False
16634,False,False,False,False
16635,False,False,True,True
16636,False,True,True,False
16637,False,False,True,True
16638,False,False,True,True
16639,True,True,True,True
16640,False,False,False,False
16641,False,False,False,True
16642,False,False,False,False
16643,False,False,False,True
16644,False,False,True,True
16645,False,False,False,False
16646,False,False,False,True
16647,False,False,True,False
16648,False,False,False,False
16649,False,False,False,False
16650,False,True,False,True
16651,False,False,False,True
16652,True,True,True,True
16653,False,False,False,True
16654,True,True,True,True
16655,False,False,True,True
16656,False,True,True,True
16657,False,False,True,False
16658,False,False,False,False
16659,True,True,True,True
16660,False,False,False,True
16661,False,False,False,False
16662,False,False,False,True
16663,False,False,False,True
16664,False,False,True,True
16665,True,True,True,True
16666,False,False,False,True
16667,False,False,False,True
16668,False,False,False,False
16669,False,False,False,False
16670,False,False,False,False
16671,False,False,True,False
16672,False,False,True,True
16673,False,False,True,True
16674,False,False,False,False
16675,False,False,True,True
16676,False,False,False,False
16677,False,False,False,False
16678,False,False,False,False
16679,False,False,False,False
16680,False,False,False,False
16681,False,False,False,False
16682,True,True,True,True
16683,True,True,True,True
16684,False,False,False,False
16685,False,False,False,False
16686,False,False,False,False
16687,False,False,True,True
16688,False,False,False,False
16689,True,True,True,True
16690,False,False,True,False
16691,False,False,False,False
16692,False,False,True,True
16693,False,False,False,True
16694,False,False,False,True
16695,False,False,False,False
16696,False,False,True,True
16697,False,False,False,False
16698,True,True,True,True
16699,False,True,True,True
16700,False,False,True,True
16701,False,True,True,True
16702,True,False,True,True
16703,False,False,False,False
16704,False,False,False,True
16705,False,True,True,True
16706,False,True,False,True
16707,False,False,False,False
16708,False,True,False,True
16709,False,True,True,True
16710,False,False,False,True
16711,False,False,True,True
16712,False,False,False,True
16713,False,False,True,False
16714,False,True,False,False
16715,False,False,False,False
16716,False,False,False,False
16717,False,True,True,True
16718,False,False,False,False
16719,True,True,True,True
16720,False,False,True,True
16721,False,False,True,True
16722,False,True,True,True
16723,True,True,True,False
16724,False,False,True,False
16725,False,False,False,False
16726,True,True,True,False
16727,False,False,False,True
16728,True,True,True,True
16729,False,False,False,True
16730,False,False,False,False
16731,False,False,False,False
16732,False,True,True,True
16733,False,False,False,False
16734,False,False,False,False
16735,False,False,False,False
16736,False,False,False,True
16737,False,False,False,False
16738,False,False,False,True
16739,False,False,False,False
16740,False,False,False,False
16741,True,False,True,True
16742,False,False,False,False
16743,False,False,True,True
16744,False,False,False,False
16745,False,False,False,True
16746,False,False,False,False
16747,False,False,False,False
16748,False,True,True,False
16749,False,False,True,True
16750,True,True,True,True
16751,False,False,True,True
16752,False,False,False,True
16753,False,False,False,False
16754,False,False,False,False
16755,False,False,True,True
16756,True,True,True,True
16757,False,False,False,True
16758,False,False,False,True
16759,False,False,True,False
16760,False,False,False,True
16761,False,False,False,True
16762,False,False,False,False
16763,False,False,False,True
16764,False,False,False,False
16765,False,False,True,False
16766,True,True,True,True
16767,True,True,True,True
16768,False,False,False,True
16769,False,False,False,False
16770,False,False,False,True
16771,True,False,True,True
16772,True,True,True,True
16773,False,False,True,True
16774,False,False,True,True
16775,False,False,False,False
16776,False,False,False,False
16777,False,False,False,True
16778,False,False,False,False
16779,False,False,False,False
16780,False,False,False,True
16781,False,True,True,True
16782,False,False,False,True
16783,False,False,True,True
16784,False,False,True,True
16785,False,False,False,False
16786,False,False,False,False
16787,False,False,False,False
16788,False,False,False,False
16789,False,False,False,False
16790,False,False,False,True
16791,False,False,True,True
16792,False,False,True,True
16793,False,True,False,False
16794,False,False,False,True
16795,False,False,False,False
16796,False,False,True,True
16797,True,True,True,False
16798,False,True,True,False
16799,False,False,False,True
16800,False,False,False,False
16801,False,False,True,True
16802,False,False,False,False
16803,False,False,False,False
16804,False,True,False,False
16805,False,False,False,True
16806,False,False,True,False
16807,False,False,True,False
16808,True,True,True,True
16809,False,False,True,False
16810,False,False,False,False
16811,True,True,True,True
16812,False,False,False,False
16813,False,False,True,True
16814,False,False,False,False
16815,False,True,True,False
16816,False,False,False,True
16817,True,True,True,True
16818,False,False,True,True
16819,False,False,True,True
16820,False,False,False,False
16821,True,True,True,True
16822,False,True,True,True
16823,False,False,False,False
16824,False,False,False,False
16825,False,False,False,False
16826,False,False,False,False
16827,False,False,False,True
16828,False,False,True,True
16829,False,False,False,False
16830,False,False,False,False
16831,False,False,False,False
16832,False,False,False,False
16833,False,False,True,True
16834,True,True,True,True
16835,False,False,False,True
16836,False,False,False,False
16837,False,False,False,False
16838,False,False,True,True
16839,True,True,True,True
16840,False,False,False,False
16841,False,False,False,False
16842,False,True,True,True
16843,False,False,True,True
16844,False,False,False,False
16845,False,False,False,False
16846,False,True,False,True
16847,False,False,False,False
16848,False,False,False,False
16849,False,False,False,False
16850,False,True,False,True
16851,False,False,False,False
16852,False,False,False,False
16853,False,False,False,False
16854,True,True,True,True
16855,False,False,False,False
16856,True,True,True,True
16857,False,False,False,True
16858,False,False,True,False
16859,True,True,True,True
16860,False,False,False,False
16861,False,False,False,False
16862,False,False,False,False
16863,False,False,False,False
16864,False,False,False,True
16865,True,True,True,True
16866,True,False,True,True
16867,False,True,True,True
16868,False,False,True,True
16869,False,False,False,False
16870,False,False,False,False
16871,False,False,True,True
16872,False,False,True,True
16873,False,False,False,False
16874,False,False,False,True
16875,False,False,False,False
16876,False,False,False,False
16877,False,False,False,True
16878,True,True,True,True
16879,False,False,False,False
16880,False,False,True,True
16881,False,False,False,False
16882,False,False,True,True
16883,False,False,False,False
16884,False,True,False,True
16885,False,False,False,False
16886,False,False,False,False
16887,False,False,False,False
16888,False,False,True,True
16889,True,True,True,True
16890,True,True,True,True
16891,True,True,True,False
16892,True,True,True,False
16893,True,True,True,False
16894,False,False,True,True
16895,False,False,False,False
16896,False,False,True,True
16897,False,True,True,False
16898,False,False,False,False
16899,False,False,True,True
16900,False,True,False,False
16901,False,False,False,False
16902,False,False,False,True
16903,False,False,False,False
16904,False,True,True,True
16905,False,True,True,False
16906,False,False,False,False
16907,False,False,False,False
16908,False,True,True,False
16909,False,False,False,False
16910,True,True,True,True
16911,False,True,False,False
16912,False,False,False,True
16913,False,False,False,False
16914,True,True,True,True
16915,False,False,True,True
16916,False,False,False,False
16917,False,False,False,False
16918,True,True,True,True
16919,False,False,True,True
16920,False,False,False,False
16921,True,False,False,True
16922,False,False,False,False
16923,False,True,False,False
16924,False,False,False,True
16925,False,False,False,False
16926,False,False,False,False
16927,False,False,False,False
16928,False,False,False,False
16929,False,False,False,False
16930,False,False,False,False
16931,False,False,False,False
16932,False,False,False,False
16933,False,False,False,True
16934,False,False,True,True
16935,False,False,True,True
16936,False,False,False,False
16937,False,False,True,True
16938,False,False,False,True
16939,False,False,True,False
16940,False,False,False,False
16941,False,False,False,True
16942,False,False,False,False
16943,False,False,False,False
16944,False,False,False,False
16945,True,False,True,True
16946,False,True,True,True
16947,True,False,True,True
16948,False,True,True,True
16949,False,False,True,True
16950,False,False,True,True
16951,True,True,True,True
16952,False,False,True,True
16953,True,True,True,True
16954,False,False,False,True
16955,True,False,True,True
16956,False,False,False,False
16957,False,True,True,True
16958,False,False,False,True
16959,False,False,False,False
16960,False,False,True,True
16961,True,True,True,True
16962,False,False,False,True
16963,False,False,False,True
16964,False,False,False,False
16965,False,False,True,False
16966,False,False,False,False
16967,True,True,True,True
16968,False,False,False,False
16969,True,True,True,True
16970,False,False,False,True
16971,False,False,False,False
16972,False,False,False,True
16973,False,False,False,True
16974,False,False,True,False
16975,False,False,True,True
16976,False,False,True,True
16977,False,False,True,True
16978,False,True,False,True
16979,False,True,True,True
16980,False,False,False,False
16981,True,True,True,True
16982,False,False,False,True
16983,False,True,True,True
16984,True,True,True,True
16985,False,False,False,True
16986,True,True,True,False
16987,True,True,True,True
16988,False,False,True,True
16989,True,False,True,True
16990,True,True,True,True
16991,False,False,False,False
16992,False,False,False,False
16993,False,False,False,False
16994,True,True,True,True
16995,False,False,False,False
16996,True,False,True,True
16997,True,False,False,True
16998,False,False,False,False
16999,False,False,True,True
17000,False,False,False,False
17001,True,True,True,True
17002,False,True,False,True
17003,False,False,True,False
17004,True,False,True,True
17005,False,False,False,True
17006,False,False,True,False
17007,False,False,False,False
17008,False,False,False,False
17009,False,False,False,False
17010,False,False,False,False
17011,False,False,False,False
17012,False,False,False,False
17013,False,False,False,False
17014,False,False,False,True
17015,False,False,False,False
17016,False,False,False,True
17017,False,False,False,False
17018,True,True,True,True
17019,False,False,False,True
17020,True,True,True,True
17021,True,True,True,True
17022,True,True,True,True
17023,True,True,True,False
17024,False,False,False,False
17025,False,False,False,False
17026,False,False,True,False
17027,False,False,False,False
17028,True,False,False,False
17029,False,False,False,False
17030,False,False,True,False
17031,False,True,True,True
17032,False,True,False,False
17033,False,False,False,False
17034,False,False,False,False
17035,False,False,False,False
17036,False,False,False,False
17037,False,False,False,True
17038,False,False,True,False
17039,True,False,True,False
17040,False,False,True,False
17041,True,True,True,True
17042,False,False,False,False
17043,False,False,False,True
17044,False,False,False,False
17045,False,False,False,True
17046,True,True,True,True
17047,True,False,True,True
17048,False,False,False,False
17049,False,False,False,False
17050,False,False,True,True
17051,False,False,False,False
17052,False,False,False,False
17053,False,False,False,False
17054,False,False,True,True
17055,False,False,False,True
17056,False,False,False,False
17057,False,False,False,True
17058,False,False,False,False
17059,False,False,False,False
17060,False,False,False,True
17061,False,False,False,True
17062,False,False,False,True
17063,False,False,False,False
17064,False,False,False,True
17065,True,False,True,True
17066,False,False,False,False
17067,False,False,False,False
17068,False,False,False,False
17069,False,True,False,True
17070,False,False,False,True
17071,False,True,True,True
17072,False,False,False,True
17073,False,False,False,True
17074,False,False,True,True
17075,False,True,False,True
17076,False,False,False,False
17077,False,False,True,False
17078,False,False,True,False
17079,True,False,True,True
17080,False,False,False,False
17081,False,True,True,True
17082,True,True,True,True
17083,False,False,False,True
17084,False,False,True,True
17085,False,False,False,False
17086,False,False,True,False
17087,False,False,False,False
17088,False,False,True,True
17089,False,False,False,True
17090,False,False,False,False
17091,False,False,False,False
17092,False,False,False,False
17093,True,True,False,True
17094,False,True,False,False
17095,False,False,True,True
17096,False,False,False,True
17097,True,True,True,True
17098,False,False,False,False
17099,False,True,False,True
17100,False,False,True,True
17101,False,False,False,True
17102,True,True,True,True
17103,False,False,True,True
17104,False,True,False,True
17105,False,False,False,False
17106,False,True,False,True
17107,False,False,False,False
17108,False,False,False,False
17109,True,True,True,True
17110,False,False,False,False
17111,False,True,False,True
17112,False,True,True,True
17113,False,False,False,True
17114,False,False,False,True
17115,False,False,False,True
17116,False,False,False,False
17117,False,False,True,False
17118,False,False,False,False
17119,False,False,True,False
17120,False,False,True,True
17121,False,False,False,False
17122,False,False,False,True
17123,False,False,False,False
17124,False,False,False,True
17125,False,False,False,False
17126,False,False,False,True
17127,True,True,True,True
17128,True,True,True,True
17129,False,False,False,False
17130,False,False,True,True
17131,False,False,False,False
17132,False,False,False,True
17133,True,True,False,False
17134,True,False,False,True
17135,False,False,False,True
17136,False,False,True,True
17137,False,False,False,True
17138,False,False,False,False
17139,True,True,True,True
17140,False,False,False,False
17141,False,False,True,True
17142,False,False,False,False
17143,False,False,False,False
17144,False,False,False,False
17145,False,False,False,False
17146,False,False,True,True
17147,False,False,False,False
17148,False,False,False,False
17149,False,False,False,False
17150,True,True,True,True
17151,False,False,False,False
17152,False,True,True,True
17153,False,False,True,True
17154,False,False,True,True
17155,True,False,False,False
17156,True,True,True,True
17157,True,False,True,True
17158,False,False,False,False
17159,False,False,False,False
17160,True,True,True,True
17161,True,True,True,True
17162,False,False,False,True
17163,False,False,False,False
17164,False,False,False,False
17165,False,False,False,False
17166,False,False,True,False
17167,False,False,False,False
17168,True,True,True,True
17169,True,True,True,False
17170,False,False,False,False
17171,False,False,False,True
17172,False,False,False,False
17173,False,False,False,True
17174,False,False,False,False
17175,False,False,False,False
17176,False,False,False,False
17177,False,False,False,False
17178,False,False,True,True
17179,False,True,False,True
17180,False,False,False,False
17181,False,False,False,False
17182,False,False,False,True
17183,False,False,False,False
17184,False,False,False,False
17185,False,False,True,False
17186,False,True,True,True
17187,False,False,True,True
17188,True,True,True,True
17189,False,True,True,True
17190,False,False,False,False
17191,False,False,False,True
17192,False,True,True,False
17193,False,False,True,True
17194,False,False,False,False
17195,False,False,False,True
17196,True,True,True,False
17197,False,False,False,False
17198,False,True,True,True
17199,False,False,False,True
17200,False,False,False,False
17201,False,False,True,True
17202,False,False,False,False
17203,False,False,False,True
17204,False,False,False,False
17205,False,False,False,False
17206,False,False,False,False
17207,False,False,False,True
17208,False,False,False,True
17209,False,False,False,False
17210,False,False,False,True
17211,True,True,True,True
17212,False,False,False,False
17213,False,False,False,False
17214,True,True,True,True
17215,False,True,True,False
17216,True,False,True,True
17217,False,False,True,True
17218,True,True,True,True
17219,False,False,False,True
17220,False,False,True,True
17221,True,True,True,True
17222,True,True,True,True
17223,True,True,True,True
17224,True,False,False,False
17225,False,True,False,True
17226,True,True,True,True
17227,False,False,False,False
17228,False,True,True,False
17229,False,False,True,True
17230,False,False,False,False
17231,False,False,False,False
17232,False,False,True,False
17233,False,False,False,False
17234,False,False,False,False
17235,True,True,True,True
17236,True,True,True,True
17237,True,False,True,True
17238,False,False,True,True
17239,False,False,False,False
17240,False,False,True,True
17241,False,True,True,True
17242,False,False,False,False
17243,False,False,False,False
17244,False,False,False,False
17245,False,False,False,False
17246,False,False,False,False
17247,False,False,True,True
17248,False,False,False,True
17249,False,False,False,False
17250,True,True,True,True
17251,True,False,True,True
17252,True,True,True,True
17253,False,False,False,True
17254,False,False,False,False
17255,True,True,True,True
17256,True,True,True,True
17257,True,True,True,True
17258,False,False,False,False
17259,True,True,True,True
17260,False,False,False,False
17261,False,False,True,False
17262,False,True,True,False
17263,True,True,True,True
17264,False,False,False,False
17265,False,False,False,False
17266,False,False,False,True
17267,False,False,False,False
17268,False,False,False,True
17269,False,False,False,True
17270,False,False,True,True
17271,False,False,True,True
17272,False,False,True,False
17273,False,False,False,True
17274,True,True,True,False
17275,False,True,True,True
17276,False,False,False,False
17277,False,False,False,False
17278,False,False,False,True
17279,True,True,True,True
17280,False,False,True,True
17281,True,True,True,True
17282,False,True,False,False
17283,False,False,False,True
17284,False,True,True,True
17285,True,True,True,True
17286,False,False,False,True
17287,True,True,False,True
17288,False,False,True,True
17289,False,False,False,True
17290,True,True,True,True
17291,False,True,True,True
17292,False,False,False,False
17293,False,False,False,False
17294,False,False,False,False
17295,False,False,False,False
17296,False,False,False,False
17297,False,False,False,False
17298,False,False,True,True
17299,True,True,True,True
17300,False,False,False,False
17301,True,True,True,True
17302,False,False,False,False
17303,False,False,False,False
17304,False,False,False,True
17305,False,False,False,False
17306,False,False,False,False
17307,False,False,True,True
17308,False,False,True,False
17309,False,False,True,True
17310,False,False,True,False
17311,False,False,False,False
17312,False,True,True,True
17313,True,True,False,False
17314,False,True,False,False
17315,False,False,False,True
17316,False,False,True,True
17317,True,True,True,True
17318,False,False,True,True
17319,False,True,True,True
17320,False,False,True,False
17321,True,True,True,False
17322,True,True,True,False
17323,False,False,False,False
17324,False,False,True,False
17325,False,False,True,True
17326,False,False,True,True
17327,False,False,False,False
17328,False,False,True,True
17329,False,False,False,False
17330,False,False,False,False
17331,False,False,False,False
17332,False,False,False,False
17333,True,True,True,True
17334,False,False,False,True
17335,False,False,True,False
17336,False,False,True,True
17337,True,False,True,True
17338,False,False,True,True
17339,True,False,True,True
17340,False,False,True,True
17341,False,False,True,True
17342,False,False,False,False
17343,True,False,True,True
17344,False,False,False,False
17345,False,False,False,False
17346,False,False,True,False
17347,False,False,True,True
17348,False,False,False,True
17349,False,False,True,True
17350,True,True,True,True
17351,False,False,False,False
17352,False,False,False,False
17353,False,False,False,False
17354,False,False,True,False
17355,False,False,True,True
17356,False,False,True,False
17357,False,False,True,True
17358,False,False,False,False
17359,False,False,True,True
17360,True,True,False,False
17361,False,False,False,False
17362,False,False,False,False
17363,False,True,True,True
17364,False,True,True,True
17365,False,False,True,True
17366,False,False,False,False
17367,False,False,True,True
17368,False,False,False,True
17369,False,False,False,False
17370,False,False,True,True
17371,False,False,False,False
17372,False,False,False,False
17373,True,True,True,True
17374,False,False,False,True
17375,True,True,True,False
17376,False,False,True,False
17377,False,False,True,True
17378,False,True,True,True
17379,False,True,False,True
17380,False,False,True,True
17381,False,False,False,False
17382,True,True,True,True
17383,False,False,False,True
17384,False,True,True,True
17385,False,True,False,False
17386,False,False,False,False
17387,False,False,False,False
17388,False,False,False,True
17389,False,False,False,False
17390,False,False,False,False
17391,False,False,False,False
17392,True,True,True,True
17393,False,True,True,True
17394,False,False,True,True
17395,False,False,False,False
17396,False,False,True,True
17397,False,False,True,False
17398,True,True,True,False
17399,False,False,False,False
17400,False,True,False,False
17401,False,False,True,True
17402,False,False,False,False
17403,False,True,True,True
17404,False,False,False,False
17405,True,False,True,True
17406,False,False,True,True
17407,False,False,True,True
17408,False,True,False,True
17409,False,False,False,False
17410,True,True,True,False
17411,False,False,False,False
17412,False,False,False,False
17413,False,False,False,True
17414,False,False,False,True
17415,False,False,False,False
17416,False,False,False,True
17417,False,False,True,True
17418,False,False,False,False
17419,True,False,True,True
17420,False,False,False,True
17421,False,False,False,False
17422,False,False,False,True
17423,False,False,False,False
17424,True,False,True,True
17425,False,False,False,False
17426,False,False,False,False
17427,False,True,True,True
17428,False,False,False,True
17429,False,False,False,False
17430,True,True,True,True
17431,False,False,True,True
17432,False,False,False,False
17433,False,False,True,True
17434,False,False,False,False
17435,False,False,False,False
17436,False,False,False,True
17437,True,True,False,False
17438,True,True,True,True
